facility_name,facility_id,state,condition,condition_name,measure_name,number_of_discharges,readmissions_footnote,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,calc_err,calc_err_match,number_of_readmissions,readm_start_date,readm_end_date
MARION REGIONAL MEDICAL CENTER,10044,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MARION REGIONAL MEDICAL CENTER,10044,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FAYETTE MEDICAL CENTER,10045,AL,HF,Heart Failure,READM-30-HF-HRRP,,,0.9707,17.8301,18.3678,0.9707259443155959,1.0,,7/1/18,6/30/21
FAYETTE MEDICAL CENTER,10045,AL,PN,Pneumonia,READM-30-PN-HRRP,,,0.9864,14.4453,14.6442,0.9864178309501372,1.0,,7/1/18,6/30/21
FAYETTE MEDICAL CENTER,10045,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
FAYETTE MEDICAL CENTER,10045,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,1.0225,17.3933,17.0098,1.0225458265235337,1.0,,7/1/18,6/30/21
FAYETTE MEDICAL CENTER,10045,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,0.0,No cases met the criteria for this measure.,,,,,,,7/1/18,6/30/21
FAYETTE MEDICAL CENTER,10045,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
RIVERVIEW REGIONAL MEDICAL CENTER,10046,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,52.0,,1.0618,16.9794,15.9918,1.06175665028327,1.0,12.0,7/1/18,6/30/21
RIVERVIEW REGIONAL MEDICAL CENTER,10046,AL,HF,Heart Failure,READM-30-HF-HRRP,227.0,,0.9803,22.1721,22.617,0.9803289560949728,1.0,49.0,7/1/18,6/30/21
RIVERVIEW REGIONAL MEDICAL CENTER,10046,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
RIVERVIEW REGIONAL MEDICAL CENTER,10046,AL,PN,Pneumonia,READM-30-PN-HRRP,208.0,,1.0919,20.328,18.6169,1.0919111130209647,1.0,49.0,7/1/18,6/30/21
RIVERVIEW REGIONAL MEDICAL CENTER,10046,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,140.0,,0.9451,18.1412,19.1956,0.9450707453791495,1.0,21.0,7/1/18,6/30/21
RIVERVIEW REGIONAL MEDICAL CENTER,10046,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9642,4.9052,5.0872,0.9642239345809088,1.0,,7/1/18,6/30/21
MEDICAL CENTER ENTERPRISE,10049,AL,PN,Pneumonia,READM-30-PN-HRRP,151.0,,1.0574,15.8579,14.9974,1.0573766119460706,1.0,28.0,7/1/18,6/30/21
MEDICAL CENTER ENTERPRISE,10049,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,86.0,,0.9695,16.6604,17.185,0.9694733779458831,1.0,12.0,7/1/18,6/30/21
MEDICAL CENTER ENTERPRISE,10049,AL,HF,Heart Failure,READM-30-HF-HRRP,78.0,,1.0504,20.2754,19.3018,1.0504408915230705,1.0,19.0,7/1/18,6/30/21
MEDICAL CENTER ENTERPRISE,10049,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MEDICAL CENTER ENTERPRISE,10049,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
MEDICAL CENTER ENTERPRISE,10049,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.0407,4.0788,3.9192,1.0407225964482547,1.0,,7/1/18,6/30/21
GREENE COUNTY HOSPITAL,10051,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
GREENE COUNTY HOSPITAL,10051,AL,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
GREENE COUNTY HOSPITAL,10051,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
GREENE COUNTY HOSPITAL,10051,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
GREENE COUNTY HOSPITAL,10051,AL,PN,Pneumonia,READM-30-PN-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
GREENE COUNTY HOSPITAL,10051,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
LAKE MARTIN COMMUNITY HOSPITAL,10052,AL,PN,Pneumonia,READM-30-PN-HRRP,,,1.0369,15.8133,15.2508,1.0368833110394209,1.0,,7/1/18,6/30/21
LAKE MARTIN COMMUNITY HOSPITAL,10052,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
LAKE MARTIN COMMUNITY HOSPITAL,10052,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
LAKE MARTIN COMMUNITY HOSPITAL,10052,AL,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
LAKE MARTIN COMMUNITY HOSPITAL,10052,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
LAKE MARTIN COMMUNITY HOSPITAL,10052,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,0.0,No cases met the criteria for this measure.,,,,,,,7/1/18,6/30/21
FLOWERS HOSPITAL,10055,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,264.0,,1.0289,13.8383,13.4499,1.02887753812296,1.0,38.0,7/1/18,6/30/21
FLOWERS HOSPITAL,10055,AL,PN,Pneumonia,READM-30-PN-HRRP,347.0,,0.9753,15.222,15.6068,0.9753440807852987,1.0,51.0,7/1/18,6/30/21
FLOWERS HOSPITAL,10055,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,,1.166,13.8119,11.8458,1.1659744381975046,1.0,,7/1/18,6/30/21
FLOWERS HOSPITAL,10055,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,329.0,,1.042,4.0437,3.8807,1.0420027314659728,1.0,14.0,7/1/18,6/30/21
FLOWERS HOSPITAL,10055,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,181.0,,0.9497,18.2244,19.1905,0.9496573825590787,1.0,29.0,7/1/18,6/30/21
FLOWERS HOSPITAL,10055,AL,HF,Heart Failure,READM-30-HF-HRRP,388.0,,0.9543,19.5979,20.5357,0.9543331856230857,1.0,73.0,7/1/18,6/30/21
ST VINCENT'S BIRMINGHAM,10056,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,145.0,,1.0037,18.4215,18.3532,1.0037214218773838,1.0,27.0,7/1/18,6/30/21
ST VINCENT'S BIRMINGHAM,10056,AL,PN,Pneumonia,READM-30-PN-HRRP,365.0,,1.02,16.5855,16.26,1.0200184501845018,1.0,62.0,7/1/18,6/30/21
ST VINCENT'S BIRMINGHAM,10056,AL,HF,Heart Failure,READM-30-HF-HRRP,392.0,,0.997,20.7144,20.7775,0.9969630610034894,1.0,81.0,7/1/18,6/30/21
ST VINCENT'S BIRMINGHAM,10056,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,754.0,,0.6949,2.667,3.8382,0.6948569642019696,1.0,14.0,7/1/18,6/30/21
ST VINCENT'S BIRMINGHAM,10056,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,166.0,,1.0264,14.8353,14.454,1.0263802407638023,1.0,26.0,7/1/18,6/30/21
ST VINCENT'S BIRMINGHAM,10056,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,73.0,,1.0904,12.3849,11.3583,1.090383243971369,1.0,11.0,7/1/18,6/30/21
BIBB MEDICAL CENTER,10058,AL,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
BIBB MEDICAL CENTER,10058,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
BIBB MEDICAL CENTER,10058,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
BIBB MEDICAL CENTER,10058,AL,PN,Pneumonia,READM-30-PN-HRRP,,,0.9501,14.5243,15.2873,0.9500892898026466,1.0,,7/1/18,6/30/21
BIBB MEDICAL CENTER,10058,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
BIBB MEDICAL CENTER,10058,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
LAWRENCE MEDICAL CENTER,10059,AL,PN,Pneumonia,READM-30-PN-HRRP,59.0,,1.0255,18.8133,18.3462,1.025460313307388,1.0,13.0,7/1/18,6/30/21
LAWRENCE MEDICAL CENTER,10059,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
LAWRENCE MEDICAL CENTER,10059,AL,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
LAWRENCE MEDICAL CENTER,10059,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,1.0135,19.1243,18.8693,1.013514014828319,1.0,,7/1/18,6/30/21
LAWRENCE MEDICAL CENTER,10059,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
LAWRENCE MEDICAL CENTER,10059,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
HIGHLANDS MEDICAL CENTER,10061,AL,HF,Heart Failure,READM-30-HF-HRRP,,,0.9467,17.8644,18.8711,0.9466538781523071,1.0,,7/1/18,6/30/21
HIGHLANDS MEDICAL CENTER,10061,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.1186,4.0951,3.6608,1.118635270979021,1.0,,7/1/18,6/30/21
HIGHLANDS MEDICAL CENTER,10061,AL,PN,Pneumonia,READM-30-PN-HRRP,88.0,,1.0168,15.6744,15.4147,1.0168475546069662,1.0,15.0,7/1/18,6/30/21
HIGHLANDS MEDICAL CENTER,10061,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
HIGHLANDS MEDICAL CENTER,10061,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,89.0,,0.9961,18.3201,18.3925,0.9960636128856872,1.0,16.0,7/1/18,6/30/21
HIGHLANDS MEDICAL CENTER,10061,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
WIREGRASS MEDICAL CENTER,10062,AL,PN,Pneumonia,READM-30-PN-HRRP,,,0.9819,16.0452,16.3414,0.9818742580195088,1.0,,7/1/18,6/30/21
WIREGRASS MEDICAL CENTER,10062,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
WIREGRASS MEDICAL CENTER,10062,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,0.9526,17.9777,18.8729,0.9525669081063323,1.0,,7/1/18,6/30/21
WIREGRASS MEDICAL CENTER,10062,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
WIREGRASS MEDICAL CENTER,10062,AL,HF,Heart Failure,READM-30-HF-HRRP,,,0.9508,20.2524,21.3005,0.9507945822868009,1.0,,7/1/18,6/30/21
WIREGRASS MEDICAL CENTER,10062,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
RUSSELL MEDICAL CENTER,10065,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
RUSSELL MEDICAL CENTER,10065,AL,HF,Heart Failure,READM-30-HF-HRRP,123.0,,0.9567,20.2311,21.1457,0.9567477075717522,1.0,22.0,7/1/18,6/30/21
RUSSELL MEDICAL CENTER,10065,AL,PN,Pneumonia,READM-30-PN-HRRP,103.0,,1.0235,16.7909,16.4051,1.0235170770065407,1.0,19.0,7/1/18,6/30/21
RUSSELL MEDICAL CENTER,10065,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,0.9794,17.3373,17.7017,0.9794144065259269,1.0,,7/1/18,6/30/21
RUSSELL MEDICAL CENTER,10065,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,,0.9901,15.076,15.2269,0.9900899066783128,1.0,,7/1/18,6/30/21
RUSSELL MEDICAL CENTER,10065,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MEDICAL CENTER BARBOUR,10069,AL,PN,Pneumonia,READM-30-PN-HRRP,,,1.0011,13.4527,13.4373,1.0011460635693181,1.0,,7/1/18,6/30/21
MEDICAL CENTER BARBOUR,10069,AL,HF,Heart Failure,READM-30-HF-HRRP,,,0.9976,18.8065,18.8522,0.9975758797381737,1.0,,7/1/18,6/30/21
MEDICAL CENTER BARBOUR,10069,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
MEDICAL CENTER BARBOUR,10069,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
MEDICAL CENTER BARBOUR,10069,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
MEDICAL CENTER BARBOUR,10069,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
CLAY COUNTY HOSPITAL,10073,AL,HF,Heart Failure,READM-30-HF-HRRP,,,0.9498,16.2806,17.1418,0.9497602352145049,1.0,,7/1/18,6/30/21
CLAY COUNTY HOSPITAL,10073,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
CLAY COUNTY HOSPITAL,10073,AL,PN,Pneumonia,READM-30-PN-HRRP,,,0.9972,12.3465,12.3814,0.9971812557545997,1.0,,7/1/18,6/30/21
CLAY COUNTY HOSPITAL,10073,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
CLAY COUNTY HOSPITAL,10073,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
CLAY COUNTY HOSPITAL,10073,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,0.9886,15.1788,15.3535,0.9886214869573713,1.0,,7/1/18,6/30/21
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,10078,AL,HF,Heart Failure,READM-30-HF-HRRP,302.0,,0.9538,19.8992,20.8627,0.9538170994166623,1.0,57.0,7/1/18,6/30/21
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,10078,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,10078,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,206.0,,1.1585,4.6115,3.9805,1.1585227986433866,1.0,12.0,7/1/18,6/30/21
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,10078,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,239.0,,0.9706,18.1301,18.6791,0.9706088623113533,1.0,41.0,7/1/18,6/30/21
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,10078,AL,PN,Pneumonia,READM-30-PN-HRRP,272.0,,0.9118,15.7582,17.2828,0.9117851274099104,1.0,36.0,7/1/18,6/30/21
NORTHEAST ALABAMA REGIONAL MEDICAL CENTER,10078,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,193.0,,0.9077,14.0295,15.4563,0.9076881271714446,1.0,22.0,7/1/18,6/30/21
ATHENS LIMESTONE HOSPITAL,10079,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
ATHENS LIMESTONE HOSPITAL,10079,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9191,3.5033,3.8118,0.9190671074033265,1.0,,7/1/18,6/30/21
ATHENS LIMESTONE HOSPITAL,10079,AL,HF,Heart Failure,READM-30-HF-HRRP,146.0,,1.0567,21.504,20.3507,1.0566712692929483,1.0,35.0,7/1/18,6/30/21
ATHENS LIMESTONE HOSPITAL,10079,AL,PN,Pneumonia,READM-30-PN-HRRP,174.0,,1.0555,15.5728,14.7546,1.0554538923454382,1.0,31.0,7/1/18,6/30/21
ATHENS LIMESTONE HOSPITAL,10079,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,87.0,,0.9777,16.9015,17.2869,0.9777056615124747,1.0,13.0,7/1/18,6/30/21
ATHENS LIMESTONE HOSPITAL,10079,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
SOUTH BALDWIN REGIONAL MEDICAL CENTER,10083,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.0232,4.2757,4.1788,1.023188475160333,1.0,,7/1/18,6/30/21
SOUTH BALDWIN REGIONAL MEDICAL CENTER,10083,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
SOUTH BALDWIN REGIONAL MEDICAL CENTER,10083,AL,PN,Pneumonia,READM-30-PN-HRRP,270.0,,1.0288,16.9996,16.5233,1.028825960915798,1.0,48.0,7/1/18,6/30/21
SOUTH BALDWIN REGIONAL MEDICAL CENTER,10083,AL,HF,Heart Failure,READM-30-HF-HRRP,259.0,,0.9705,21.2322,21.8773,0.9705128146526307,1.0,53.0,7/1/18,6/30/21
SOUTH BALDWIN REGIONAL MEDICAL CENTER,10083,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,158.0,,0.9616,19.0271,19.7871,0.9615911376603951,1.0,27.0,7/1/18,6/30/21
SOUTH BALDWIN REGIONAL MEDICAL CENTER,10083,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,90.0,,1.0027,14.2869,14.2485,1.0026950205284766,1.0,13.0,7/1/18,6/30/21
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,10085,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,1.2003,6.1859,5.1537,1.2002832916157324,1.0,,7/1/18,6/30/21
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,10085,AL,HF,Heart Failure,READM-30-HF-HRRP,389.0,,0.9828,20.3419,20.697,0.9828429240952795,1.0,78.0,7/1/18,6/30/21
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,10085,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,,1.0463,16.8249,16.0797,1.0463441482117204,1.0,,7/1/18,6/30/21
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,10085,AL,PN,Pneumonia,READM-30-PN-HRRP,448.0,,1.0398,16.9891,16.3382,1.0398391499675608,1.0,79.0,7/1/18,6/30/21
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,10085,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,210.0,,1.0005,17.5999,17.5906,1.0005286914602118,1.0,37.0,7/1/18,6/30/21
DECATUR MORGAN HOSPITAL - DECATUR CAMPUS,10085,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
NORTHWEST MEDICAL CENTER,10086,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
NORTHWEST MEDICAL CENTER,10086,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,,0.9491,16.1921,17.0609,0.9490765434414362,1.0,,7/1/18,6/30/21
NORTHWEST MEDICAL CENTER,10086,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
NORTHWEST MEDICAL CENTER,10086,AL,PN,Pneumonia,READM-30-PN-HRRP,,,0.9789,14.2102,14.5158,0.9789470783559983,1.0,,7/1/18,6/30/21
NORTHWEST MEDICAL CENTER,10086,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
NORTHWEST MEDICAL CENTER,10086,AL,HF,Heart Failure,READM-30-HF-HRRP,,,0.955,17.2221,18.0328,0.9550430326959762,1.0,,7/1/18,6/30/21
USA HEALTH UNIVERSITY HOSPITAL,10087,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
USA HEALTH UNIVERSITY HOSPITAL,10087,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
USA HEALTH UNIVERSITY HOSPITAL,10087,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
USA HEALTH UNIVERSITY HOSPITAL,10087,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,0.0,No cases met the criteria for this measure.,,,,,,,7/1/18,6/30/21
USA HEALTH UNIVERSITY HOSPITAL,10087,AL,PN,Pneumonia,READM-30-PN-HRRP,,,0.9468,17.6496,18.6415,0.9467907625459324,1.0,,7/1/18,6/30/21
USA HEALTH UNIVERSITY HOSPITAL,10087,AL,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
WALKER BAPTIST MEDICAL CENTER,10089,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.9553,4.8364,5.0626,0.95531940109825,1.0,,7/1/18,6/30/21
WALKER BAPTIST MEDICAL CENTER,10089,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
WALKER BAPTIST MEDICAL CENTER,10089,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,119.0,,1.0675,19.295,18.0753,1.0674788246944726,1.0,28.0,7/1/18,6/30/21
WALKER BAPTIST MEDICAL CENTER,10089,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
WALKER BAPTIST MEDICAL CENTER,10089,AL,HF,Heart Failure,READM-30-HF-HRRP,139.0,,1.0589,23.1236,21.8373,1.0589038022099801,1.0,36.0,7/1/18,6/30/21
WALKER BAPTIST MEDICAL CENTER,10089,AL,PN,Pneumonia,READM-30-PN-HRRP,168.0,,0.9983,15.55,15.5764,0.9983051282709741,1.0,26.0,7/1/18,6/30/21
PROVIDENCE HOSPITAL,10090,AL,PN,Pneumonia,READM-30-PN-HRRP,340.0,,0.9657,15.4583,16.008,0.9656609195402299,1.0,50.0,7/1/18,6/30/21
PROVIDENCE HOSPITAL,10090,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,,0.8641,3.2719,3.7865,0.8640961309916809,1.0,,7/1/18,6/30/21
PROVIDENCE HOSPITAL,10090,AL,HF,Heart Failure,READM-30-HF-HRRP,373.0,,0.9738,20.0342,20.573,0.9738103339328245,1.0,73.0,7/1/18,6/30/21
PROVIDENCE HOSPITAL,10090,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,85.0,,1.0515,12.7701,12.1443,1.0515303475704652,1.0,12.0,7/1/18,6/30/21
PROVIDENCE HOSPITAL,10090,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,132.0,,1.0017,17.3253,17.2956,1.0017171997502254,1.0,23.0,7/1/18,6/30/21
PROVIDENCE HOSPITAL,10090,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,178.0,,0.9812,12.9044,13.152,0.9811739659367398,1.0,22.0,7/1/18,6/30/21
GROVE HILL MEMORIAL HOSPITAL,10091,AL,HIP-KNEE,Total Hip/Knee Arthroplasty,READM-30-HIP-KNEE-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
GROVE HILL MEMORIAL HOSPITAL,10091,AL,CABG,Coronary Artery Bypass Graft,READM-30-CABG-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
GROVE HILL MEMORIAL HOSPITAL,10091,AL,AMI,Acute Myocardial Infarction,READM-30-AMI-HRRP,,Results are not available for this reporting period.,,,,,,,7/1/18,6/30/21
GROVE HILL MEMORIAL HOSPITAL,10091,AL,HF,Heart Failure,READM-30-HF-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
GROVE HILL MEMORIAL HOSPITAL,10091,AL,COPD,Chronic Obstructive Pulmonary Disease,READM-30-COPD-HRRP,,The number of cases/patients is too few to report.,,,,,,,7/1/18,6/30/21
GROVE HILL MEMORIAL HOSPITAL,10091,AL,PN,Pneumonia,READM-30-PN-HRRP,,,0.971,12.7711,13.1528,0.9709795632869048,1.0,,7/1/18,6/30/21
